0,1,69,69.0,1,2,AMI
2,0,0,3.0,0,1,AMI
1,0,0,3.0,0,0,AMI
0,1,604,604.0,1,2,AMI
0,2,478,239.0,1,2,AMI
3,0,0,3.0,1,0,AMI
2,1,1499,1499.0,1,2,AMI
2,0,0,3.0,1,2,AMI
0,1,1066,1066.0,0,0,AMI
0,3,112,37.333332,1,0,AMI
6,0,0,3.0,1,2,AMI
9,3,103,34.333332,1,2,AMI
3,0,0,3.0,1,2,AMI
0,2,0,0.0,1,2,FAMILLE
0,2,363,181.5,1,2,FAMILLE
0,1,1021,1021.0,0,2,FAMILLE
0,1,141,141.0,1,0,FAMILLE
0,1,0,0.0,0,0,COLLEGUE
0,2,59,29.5,0,1,COLLEGUE
0,1,0,0.0,0,2,AMI
1,0,0,3.0,0,2,AMI
1,0,0,3.0,0,0,AMI
1,0,0,3.0,0,1,AMI
1,0,0,3.0,0,1,AMI
1,0,0,3.0,0,2,AMI
0,1,86,86.0,0,0,AMI
0,1,366,366.0,0,1,FAMILLE
3,1,342,342.0,0,0,FAMILLE
6,1,0,0.0,0,0,FAMILLE
2,0,0,3.0,0,0,FAMILLE
1,0,0,3.0,1,2,FAMILLE
0,1,87,87.0,1,1,FAMILLE
1,0,0,3.0,0,0,FAMILLE
0,1,270,270.0,1,1,FAMILLE
1,0,0,3.0,1,1,AMI
3,0,0,3.0,0,0,AMI
1,0,0,3.0,0,2,AMI
2,0,0,3.0,0,2,AMI
1,0,0,3.0,0,0,AMI
1,0,0,3.0,0,1,AMI
6,0,0,3.0,0,1,AMI
0,1,17,17.0,1,0,AMI
1,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
0,1,0,0.0,0,1,AMI
1,0,0,3.0,1,0,AMI
2,0,0,3.0,1,2,AMI
1,0,0,3.0,0,2,AMI
1,0,0,3.0,0,2,AMI
3,0,0,3.0,1,2,AMI
3,0,0,3.0,0,0,AMI
2,0,0,3.0,0,2,AMI
3,0,0,3.0,0,2,AMI
0,1,261,261.0,1,2,FAMILLE
10,0,0,3.0,1,2,FAMILLE
2,0,0,3.0,1,2,FAMILLE
0,1,74,74.0,0,2,FAMILLE
1,0,0,3.0,0,0,FAMILLE
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
4,0,0,3.0,0,0,AMI
3,0,0,3.0,0,0,AMI
4,0,0,3.0,0,0,AMI
1,0,0,3.0,0,0,AMI
1,0,0,3.0,0,2,AMI
4,0,0,3.0,0,0,AMI
5,0,0,3.0,0,0,AMI
5,0,0,3.0,0,0,AMI
1,0,0,3.0,0,0,AMI
1,0,0,3.0,0,2,AMI
3,0,0,3.0,0,0,AMI
7,0,0,3.0,0,0,AMI
1,0,0,3.0,0,2,AMI
4,0,0,3.0,0,1,AMI
0,1,457,457.0,0,1,AMI
4,0,0,3.0,0,0,AMI
8,0,0,3.0,0,2,FAMILLE
2,0,0,3.0,0,2,FAMILLE
1,0,0,3.0,1,2,FAMILLE
1,0,0,3.0,1,2,FAMILLE
4,0,0,3.0,1,2,FAMILLE
3,0,0,3.0,1,2,FAMILLE
2,0,0,3.0,0,1,AMI
10,0,0,3.0,0,0,AMI
1,0,0,3.0,0,0,AMI
9,1,1225,1225.0,0,1,AMI
5,0,0,3.0,0,0,AMI
10,0,0,3.0,1,0,AMI
4,0,0,3.0,0,0,AMI
0,1,772,772.0,0,0,AMI
0,1,478,478.0,0,0,AMI
5,0,0,3.0,0,2,AMI
1,0,0,3.0,0,2,AMI
2,0,0,3.0,0,0,AMI
19,0,0,3.0,0,0,AMI
1,0,0,3.0,1,0,AMI
11,0,0,3.0,0,1,AMI
4,0,0,3.0,0,0,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
1,0,0,3.0,0,2,AMI
1,0,0,3.0,0,1,AMI
4,0,0,3.0,0,0,AMI
4,0,0,3.0,1,2,AMI
2,0,0,3.0,0,1,AMI
0,1,227,227.0,1,2,FAMILLE
5,1,735,735.0,1,0,FAMILLE
0,2,242,121.0,1,1,FAMILLE
2,0,0,3.0,0,1,FAMILLE
3,0,0,3.0,0,1,FAMILLE
1,0,0,3.0,1,2,FAMILLE
1,0,0,3.0,1,2,FAMILLE
4,0,0,3.0,0,0,AMI
3,0,0,3.0,0,1,AMI
2,0,0,3.0,0,1,AMI
3,0,0,3.0,0,0,AMI
2,0,0,3.0,1,0,AMI
1,0,0,3.0,1,1,AMI
13,0,0,3.0,1,1,AMI
17,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
2,0,0,3.0,1,2,AMI
0,2,153,76.5,1,2,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
16,0,0,3.0,1,0,AMI
10,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,0,1,AMI
1,1,76,76.0,0,0,AMI
3,0,0,3.0,0,2,AMI
7,0,0,3.0,1,2,AMI
3,0,0,3.0,0,2,AMI
1,0,0,3.0,0,2,AMI
0,1,209,209.0,1,0,FAMILLE
0,1,1795,1795.0,1,0,FAMILLE
3,0,0,3.0,1,1,FAMILLE
0,5,681,136.2,1,1,FAMILLE
0,1,42,42.0,1,0,FAMILLE
1,0,0,3.0,1,0,FAMILLE
1,1,261,261.0,1,0,FAMILLE
2,0,0,3.0,0,2,FAMILLE
1,0,0,3.0,0,0,FAMILLE
1,0,0,3.0,0,0,FAMILLE
0,2,92,46.0,0,1,FAMILLE
0,1,0,0.0,1,2,FAMILLE
4,1,115,115.0,0,0,FAMILLE
3,0,0,3.0,0,1,FAMILLE
2,1,33,33.0,0,0,FAMILLE
4,1,107,107.0,0,2,FAMILLE
4,0,0,3.0,0,2,FAMILLE
7,0,0,3.0,0,2,FAMILLE
14,0,0,3.0,0,0,FAMILLE
0,1,337,337.0,1,2,FAMILLE
1,0,0,3.0,1,0,COLLEGUE
1,0,0,3.0,1,1,COLLEGUE
0,2,0,0.0,1,0,COLLEGUE
0,1,101,101.0,1,2,COLLEGUE
2,0,0,3.0,1,0,COLLEGUE
1,0,0,3.0,1,0,COLLEGUE
0,1,78,78.0,1,0,AMI
2,0,0,3.0,1,1,FAMILLE
1,0,0,3.0,0,0,FAMILLE
4,0,0,3.0,1,0,FAMILLE
1,0,0,3.0,1,0,FAMILLE
0,4,2522,630.5,1,2,FAMILLE
1,0,0,3.0,1,1,FAMILLE
2,0,0,3.0,1,0,FAMILLE
0,1,1076,1076.0,1,1,FAMILLE
5,0,0,3.0,1,0,FAMILLE
0,1,9,9.0,1,2,FAMILLE
1,0,0,3.0,1,1,FAMILLE
0,1,110,110.0,1,1,FAMILLE
2,0,0,3.0,1,0,FAMILLE
1,0,0,3.0,1,0,FAMILLE
0,1,1014,1014.0,1,2,FAMILLE
0,1,0,0.0,1,0,FAMILLE
4,0,0,3.0,1,2,FAMILLE
2,1,17,17.0,0,1,FAMILLE
4,3,53,17.666666,0,1,FAMILLE
1,0,0,3.0,0,1,FAMILLE
0,1,40,40.0,1,0,FAMILLE
0,1,87,87.0,1,0,FAMILLE
23,2,56,28.0,1,2,FAMILLE
0,1,588,588.0,0,2,FAMILLE
1,3,0,0.0,0,1,FAMILLE
2,1,13,13.0,0,0,FAMILLE
0,1,0,0.0,0,2,FAMILLE
0,1,0,0.0,1,0,FAMILLE
0,2,3,1.5,1,0,FAMILLE
0,1,29,29.0,1,0,FAMILLE
0,1,0,0.0,1,0,FAMILLE
3,1,2,2.0,1,0,FAMILLE
2,0,0,3.0,1,0,FAMILLE
0,1,46,46.0,1,0,FAMILLE
1,0,0,3.0,1,0,FAMILLE
0,1,0,0.0,0,0,FAMILLE
2,0,0,3.0,1,0,FAMILLE
3,0,0,3.0,1,1,FAMILLE
0,1,3,3.0,1,2,FAMILLE
0,1,48,48.0,1,0,FAMILLE
0,2,0,0.0,1,2,FAMILLE
0,1,428,428.0,1,0,FAMILLE
1,0,0,3.0,1,0,FAMILLE
0,1,0,0.0,0,1,FAMILLE
2,4,40,10.0,1,0,FAMILLE
1,0,0,3.0,0,1,FAMILLE
0,2,0,0.0,0,2,FAMILLE
1,0,0,3.0,0,1,FAMILLE
0,1,4,4.0,1,0,FAMILLE
2,0,0,3.0,1,1,FAMILLE
0,1,350,350.0,1,0,FAMILLE
0,3,141,47.0,1,2,FAMILLE
2,0,0,3.0,1,2,FAMILLE
4,1,3,3.0,1,2,FAMILLE
39,0,0,3.0,1,1,FAMILLE
21,1,130,130.0,1,1,FAMILLE
8,0,0,3.0,1,1,FAMILLE
5,0,0,3.0,1,0,FAMILLE
5,0,0,3.0,1,0,FAMILLE
0,1,8,8.0,1,0,FAMILLE
0,1,0,0.0,1,0,FAMILLE
1,0,0,3.0,1,0,FAMILLE
30,2,109,54.5,1,2,FAMILLE
0,1,0,0.0,0,2,FAMILLE
0,1,0,0.0,0,2,FAMILLE
1,0,0,3.0,1,2,FAMILLE
0,1,0,0.0,1,2,FAMILLE
0,1,104,104.0,1,2,FAMILLE
0,1,377,377.0,1,1,FAMILLE
0,1,14,14.0,1,2,FAMILLE
1,0,0,3.0,1,1,FAMILLE
0,1,0,0.0,1,2,FAMILLE
0,1,8,8.0,1,0,FAMILLE
0,1,0,0.0,1,0,FAMILLE
0,1,7,7.0,1,0,FAMILLE
1,0,0,3.0,1,0,FAMILLE
0,1,116,116.0,1,1,FAMILLE
9,0,0,3.0,1,0,FAMILLE
1,0,0,3.0,1,1,FAMILLE
4,0,0,3.0,1,0,FAMILLE
1,0,0,3.0,1,2,FAMILLE
0,2,0,0.0,1,2,FAMILLE
0,1,1261,1261.0,1,2,FAMILLE
15,1,185,185.0,0,1,FAMILLE
1,0,0,3.0,0,1,FAMILLE
0,1,5,5.0,1,2,AMI
